mapping_id	cohort_id	annotation_field	original_label	harmonized_coarse	harmonized_mid	harmonized_fine	coarse_ontology_id	mid_ontology_id	fine_ontology_id	mapping_confidence	mapping_status	mapping_resolution_status	shadow_candidate_level	shadow_candidate_label	shadow_candidate_ontology_id	n_shadow_observations	mapping_source	source_sha256
shadow__da559ada7cd2b498afaa	GSE205506	marker_based_fine	CAF_inflammatory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_inflammatory_like	state::fine::CAF_inflammatory_like	2677	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__4a94f52be06983d142d4	GSE205506	marker_based_fine	CAF_myofibroblast_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_myofibroblast_like	state::fine::CAF_myofibroblast_like	4506	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__bd67d44d48f229357db4	GSE205506	marker_based_fine	CD4_helper_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD4_helper_like	state::fine::CD4_helper_like	3392	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__d8f9d819aec8d5c30c58	GSE205506	marker_based_fine	CD8_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_cytotoxic_like	state::fine::CD8_cytotoxic_like	1456	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__8dd6b747c5f86e7441f6	GSE205506	marker_based_fine	CD8_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_exhausted_like	state::fine::CD8_exhausted_like	244	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__1b2114d2cc3c27c60bd9	GSE205506	marker_based_fine	CD8_progenitor_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_progenitor_exhausted_like	state::fine::CD8_progenitor_exhausted_like	196	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__662f5bebfbd7bbc3b8b7	GSE205506	marker_based_fine	CD8_terminal_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_terminal_exhausted_like	state::fine::CD8_terminal_exhausted_like	769	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__ec3bebf97ae7cc63ad74	GSE205506	marker_based_fine	DC_migratory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	DC_migratory_like	state::fine::DC_migratory_like	1386	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__376018b7667af9cbfeb0	GSE205506	marker_based_fine	NK_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	NK_cytotoxic_like	state::fine::NK_cytotoxic_like	8271	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__07ced3a458e01ae5925b	GSE205506	marker_based_fine	TLS_B_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	TLS_B_like	state::fine::TLS_B_like	5931	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__9772b72239feb859a59a	GSE205506	marker_based_fine	TREM2_macrophage_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	TREM2_macrophage_like	state::fine::TREM2_macrophage_like	782	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__bec8fcb0d6ec94e41be1	GSE205506	marker_based_fine	Treg_suppressive_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Treg_suppressive_like	state::fine::Treg_suppressive_like	37	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__6a136dc67ead2853abd6	GSE205506	marker_based_fine	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	Unknown	annotation_status::fine::Unknown	256721	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__615bf40e3d343d00d2ea	GSE205506	marker_based_fine	angiogenic_endothelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	angiogenic_endothelial_like	state::fine::angiogenic_endothelial_like	2667	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__35de0ac8971f14761c8d	GSE205506	marker_based_fine	neutrophil_TAN_NET_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	neutrophil_TAN_NET_like	state::fine::neutrophil_TAN_NET_like	3632	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__d3eb7b7934a963d09ab1	GSE205506	marker_based_fine	plasma_Ig_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	plasma_Ig_like	state::fine::plasma_Ig_like	8399	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__e87feb883eae6d6ec6f7	GSE205506	marker_based_fine	tumor_IFN_APM_high_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_IFN_APM_high_like	state::fine::tumor_IFN_APM_high_like	3116	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__625ccefe37484960b262	GSE205506	marker_based_fine	tumor_WNT_exclusion_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_WNT_exclusion_like	state::fine::tumor_WNT_exclusion_like	9441	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__c27abdeaa53d2e7f5032	GSE205506	marker_based_fine	tumor_cell_cycle_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	tumor_cell_cycle_like	state::fine::tumor_cell_cycle_like	2902	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__42529388572febe73f4e	GSE205506	marker_based_fine	vascular_endothelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	vascular_endothelial_like	state::fine::vascular_endothelial_like	7495	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__b87b9920e73e79496968	GSE205506	marker_based_mid	APC_priming_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	APC_priming_like		7703	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__28c7f940e34578fb31aa	GSE205506	marker_based_mid	B_cell	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	B_cell	identity::mid::B_cell	15910	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__93245124e3ea3d22a36e	GSE205506	marker_based_mid	CAF	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CAF	identity::mid::CAF	13147	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__c734e9a8b0cd93cb8bae	GSE205506	marker_based_mid	CD4_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD4_T	identity::mid::CD4_T	6122	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__c815f645ceb0bc097221	GSE205506	marker_based_mid	CD8_T	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	CD8_T	identity::mid::CD8_T	8259	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__410e39b3b2bfd6c1962b	GSE205506	marker_based_mid	DC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	DC	identity::mid::DC	8115	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__c4183b7ff4cb25e07b35	GSE205506	marker_based_mid	Endothelial	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Endothelial	identity::mid::Endothelial	16894	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__88413e7991291787eb8f	GSE205506	marker_based_mid	Macrophage	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Macrophage	identity::mid::Macrophage	6663	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__a45374b42904ef5948e2	GSE205506	marker_based_mid	Monocyte	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Monocyte	identity::mid::Monocyte	3982	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__ed2416d42d3af6bb47de	GSE205506	marker_based_mid	NK	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NK	identity::mid::NK	8944	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__7413102950297abe08a9	GSE205506	marker_based_mid	NKT_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	NKT_like	identity::mid::NKT_like	5521	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__64d1cbdc502952078ea4	GSE205506	marker_based_mid	Neutrophil_TAN_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Neutrophil_TAN_like	identity::mid::Neutrophil_TAN_like	3701	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__29380aa96edadbe8e4f5	GSE205506	marker_based_mid	Plasma_cell	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Plasma_cell	identity::mid::Plasma_cell	14010	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__247e1c694ccdc9624ea7	GSE205506	marker_based_mid	Treg	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Treg	identity::mid::Treg	10681	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__9db3b56caa36e9c31fd0	GSE205506	marker_based_mid	Tumor_epithelial_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Tumor_epithelial_like	identity::mid::Tumor_epithelial_like	52071	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__440fb892d96f9e4e277d	GSE205506	marker_based_mid	Unknown	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	Unknown	annotation_status::mid::Unknown	140509	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__675a1f27db0aa5545d0d	GSE205506	marker_based_mid	pDC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	mid	pDC	identity::mid::pDC	1788	marker_based_mid_annotation.csv.gz	8a93369d569423594390d587d4001a36f820bafb165dc04654523717b089b3ae
shadow__91228746bf4a2e407885	GSE206325	marker_based_fine	CAF_inflammatory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_inflammatory_like	state::fine::CAF_inflammatory_like	1664	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__f6eaaa893837cb4ad91e	GSE206325	marker_based_fine	CAF_myofibroblast_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CAF_myofibroblast_like	state::fine::CAF_myofibroblast_like	897	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__446eb26fcddb88334395	GSE206325	marker_based_fine	CD4_helper_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD4_helper_like	state::fine::CD4_helper_like	6923	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__299695f5432e919c4c50	GSE206325	marker_based_fine	CD8_cytotoxic_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_cytotoxic_like	state::fine::CD8_cytotoxic_like	3160	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__b015c392fb8238a9fa95	GSE206325	marker_based_fine	CD8_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_exhausted_like	state::fine::CD8_exhausted_like	8713	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__1a36d54fc4d772c849b6	GSE206325	marker_based_fine	CD8_progenitor_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_progenitor_exhausted_like	state::fine::CD8_progenitor_exhausted_like	916	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__bf0ce2edecb34c420d6b	GSE206325	marker_based_fine	CD8_terminal_exhausted_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	CD8_terminal_exhausted_like	state::fine::CD8_terminal_exhausted_like	10989	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
shadow__526578fbd3477d947468	GSE206325	marker_based_fine	DC_migratory_like	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	candidate_only	shadow_candidate	shadow_candidate	fine	DC_migratory_like	state::fine::DC_migratory_like	1274	marker_based_fine_candidate_annotation.csv.gz	11fb72c7510c5613aef176329e928327e7ce3608c15e99d85c571ef3d6c77952
